hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,209,2017,August,35,28,1,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient,99,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,1,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,113,2017,August,35,27,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9,NULL,0,Transient,185,0,2,Check-Out,1/9/2017
City Hotel,97,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,97,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,1,No Deposit,19,NULL,0,Transient-Party,104,0,1,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,27,2017,August,35,28,1,3,2,0,0,BB,DEU,Direct,Direct,0,0,0,D,D,2,No Deposit,14,NULL,0,Transient,169,1,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,1,No Deposit,19,NULL,0,Transient-Party,104,0,1,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,2,2017,August,35,31,0,1,1,0,0,SC,LBN,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,140,0,2,Check-Out,1/9/2017
City Hotel,29,2017,August,35,30,0,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10,NULL,0,Transient,95,0,0,Check-Out,1/9/2017
City Hotel,29,2017,August,35,30,0,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10,NULL,0,Transient,95,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,167,2017,August,35,30,0,2,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,112.5,0,2,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,6,2017,August,35,28,1,3,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,7,NULL,0,Transient,190,0,1,Check-Out,1/9/2017
City Hotel,83,2017,August,35,28,1,3,1,0,0,BB,USA,Direct,Direct,0,0,0,D,D,4,No Deposit,14,NULL,0,Transient,147.68,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,167,2017,August,35,30,0,2,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,112.5,0,2,Check-Out,1/9/2017
City Hotel,341,2017,August,35,27,2,3,2,1,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,22,NULL,0,Transient,96.91,0,1,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,28,2017,August,35,30,0,2,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,210,0,0,Check-Out,1/9/2017
City Hotel,189,2017,August,35,29,0,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,42,NULL,0,Transient,80.1,0,1,Check-Out,1/9/2017
City Hotel,189,2017,August,35,29,0,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,42,NULL,0,Transient,80.1,0,1,Check-Out,1/9/2017
City Hotel,216,2017,August,35,31,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168,NULL,0,Transient,89.1,1,0,Check-Out,1/9/2017
City Hotel,3,2017,August,35,31,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,140,0,1,Check-Out,1/9/2017
City Hotel,173,2017,August,35,28,1,3,2,0,0,BB,BEL,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,135,0,2,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,205,2017,August,35,27,2,3,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,0,Check-Out,1/9/2017
City Hotel,196,2017,August,35,27,2,3,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,151.2,0,2,Check-Out,1/9/2017
City Hotel,211,2017,August,35,28,1,3,3,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,161.5,0,1,Check-Out,1/9/2017
City Hotel,194,2017,August,35,27,2,3,2,0,0,SC,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,71.1,0,1,Check-Out,1/9/2017
City Hotel,97,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,201,2017,August,35,28,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,1/9/2017
City Hotel,140,2017,August,35,27,2,3,2,2,0,BB,AUT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,235,0,0,Check-Out,1/9/2017
City Hotel,22,2017,August,35,29,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,485,0,Transient,75,0,4,Check-Out,1/9/2017
City Hotel,131,2017,August,35,27,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85,NULL,0,Transient,89.1,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,140,2017,August,35,27,2,3,2,2,0,BB,AUT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,235,0,0,Check-Out,1/9/2017
City Hotel,194,2017,August,35,27,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,1,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,9,2017,August,35,28,1,3,2,2,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,210,0,0,Check-Out,1/9/2017
City Hotel,190,2017,August,34,23,2,7,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,80.1,0,1,Check-Out,1/9/2017
City Hotel,279,2017,August,35,28,1,3,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient,89.1,0,2,Check-Out,1/9/2017
City Hotel,190,2017,August,35,28,1,3,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,99,0,2,Check-Out,1/9/2017
City Hotel,163,2017,August,35,30,0,2,2,0,0,BB,ZAF,Offline TA/TO,TA/TO,0,0,0,D,E,1,No Deposit,168,NULL,0,Transient,89.1,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,292,2017,August,34,20,4,8,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,128.1,0,2,Check-Out,1/9/2017
City Hotel,239,2017,August,35,27,2,3,2,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,96.25,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,115,2017,August,35,28,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,155,0,1,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,10,No Deposit,19,NULL,0,Transient-Party,105.75,0,1,Check-Out,1/9/2017
City Hotel,178,2017,August,35,29,0,3,1,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,9,NULL,0,Transient,121.5,0,1,Check-Out,1/9/2017
City Hotel,0,2017,August,35,29,0,3,2,1,0,BB,ROU,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient,135,0,2,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,22,2017,August,35,28,1,3,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,160,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,K,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,K,2,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017
City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,C,C,1,No Deposit,19,NULL,0,Transient-Party,104,0,1,Check-Out,1/9/2017
City Hotel,198,2017,August,35,28,1,4,2,0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,2,Check-Out,2/9/2017
City Hotel,30,2017,August,35,30,0,3,3,0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,195.47,0,3,Check-Out,2/9/2017
City Hotel,158,2017,August,35,31,0,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,83,NULL,0,Transient,126,1,0,Check-Out,2/9/2017
City Hotel,198,2017,August,35,29,0,4,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160.2,0,0,Check-Out,2/9/2017
City Hotel,115,2017,August,35,30,0,3,2,0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,100,0,2,Check-Out,2/9/2017
City Hotel,141,2017,August,35,29,0,4,2,0,0,BB,JPN,Direct,Direct,0,0,0,A,A,4,No Deposit,14,NULL,0,Transient,138.75,0,1,Check-Out,2/9/2017
City Hotel,135,2017,August,35,27,2,4,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,157.17,0,1,Check-Out,2/9/2017
City Hotel,177,2017,August,35,27,2,4,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.95,0,1,Check-Out,2/9/2017
City Hotel,167,2017,August,35,27,2,4,2,1,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,177.75,0,0,Check-Out,2/9/2017
City Hotel,44,2017,August,35,30,0,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,206.33,0,1,Check-Out,2/9/2017
City Hotel,25,2017,August,35,30,0,3,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,9,NULL,0,Transient,236.33,0,3,Check-Out,2/9/2017
City Hotel,218,2017,August,34,26,2,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7,NULL,0,Transient,111.92,0,4,Check-Out,2/9/2017
City Hotel,218,2017,August,34,26,2,5,1,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,105.34,0,4,Check-Out,2/9/2017
City Hotel,75,2017,August,34,23,2,8,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,394,NULL,0,Transient,81,0,0,Check-Out,2/9/2017
City Hotel,243,2017,August,35,30,0,3,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,189,0,3,Check-Out,2/9/2017
City Hotel,243,2017,August,35,30,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,1,Check-Out,2/9/2017
City Hotel,199,2017,August,35,29,0,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,3/9/2017
City Hotel,303,2017,August,35,29,0,4,1,0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,102.38,0,2,Check-Out,2/9/2017
City Hotel,332,2017,August,35,31,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,F,4,No Deposit,9,NULL,0,Transient,170.8,0,2,Check-Out,2/9/2017
City Hotel,169,2017,August,35,30,0,3,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,83.1,0,0,Check-Out,2/9/2017
City Hotel,26,2017,August,35,29,0,4,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,207.25,0,0,Check-Out,2/9/2017
City Hotel,43,2017,August,35,29,0,4,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,137.25,0,1,Check-Out,2/9/2017
City Hotel,130,2017,August,35,28,1,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,188,0,0,Check-Out,2/9/2017
City Hotel,217,2017,August,35,28,1,4,2,0,0,BB,CN,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,99,0,0,Check-Out,2/9/2017
City Hotel,198,2017,August,35,31,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,0,Check-Out,2/9/2017
City Hotel,4,2017,August,35,30,0,3,1,0,0,BB,JPN,Direct,Direct,0,0,0,D,D,1,No Deposit,14,NULL,0,Transient,140.7,0,0,Check-Out,2/9/2017
City Hotel,66,2017,August,35,30,0,3,1,0,0,BB,CN,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,141.9,0,0,Check-Out,2/9/2017
City Hotel,197,2017,August,35,29,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,0,Check-Out,2/9/2017
City Hotel,116,2017,August,35,29,0,5,1,0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,92,0,1,Check-Out,3/9/2017
City Hotel,138,2017,August,35,29,0,5,1,0,0,BB,JPN,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,117.9,0,0,Check-Out,3/9/2017
City Hotel,199,2017,August,35,29,0,5,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,2,Check-Out,3/9/2017
City Hotel,199,2017,August,35,29,0,5,1,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,2,Check-Out,3/9/2017
City Hotel,145,2017,August,35,29,0,5,1,0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,84.51,0,1,Check-Out,3/9/2017
City Hotel,4,2017,August,35,31,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,132.67,0,1,Check-Out,3/9/2017
City Hotel,211,2017,August,35,31,0,3,3,0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,162,0,1,Check-Out,3/9/2017
City Hotel,230,2017,August,35,31,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,28,NULL,0,Transient,109.5,0,0,Check-Out,3/9/2017
City Hotel,230,2017,August,35,31,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,28,NULL,0,Transient,109.5,0,0,Check-Out,3/9/2017
City Hotel,1,2017,August,35,31,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,28,NULL,0,Transient,109.5,0,1,Check-Out,3/9/2017
City Hotel,188,2017,August,35,30,0,4,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15,NULL,0,Transient,129.6,0,0,Check-Out,3/9/2017
City Hotel,160,2017,August,35,29,0,5,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,153.9,0,0,Check-Out,3/9/2017
City Hotel,45,2017,August,35,28,1,5,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,7,NULL,0,Transient,194.13,0,1,Check-Out,3/9/2017
City Hotel,140,2017,August,35,29,0,5,2,0,0,BB,JPN,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,156,0,1,Check-Out,3/9/2017
City Hotel,181,2017,August,35,30,0,4,2,0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119.25,0,2,Check-Out,3/9/2017
City Hotel,142,2017,August,35,31,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,86.1,0,0,Check-Out,3/9/2017
City Hotel,136,2017,August,35,29,0,5,1,0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,131,0,2,Check-Out,3/9/2017
City Hotel,8,2017,August,35,31,0,3,2,0,0,BB,ITA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,119.4,0,0,Check-Out,3/9/2017
City Hotel,147,2017,August,35,28,1,5,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,117,0,1,Check-Out,3/9/2017
City Hotel,186,2017,August,35,31,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,126,0,2,Check-Out,3/9/2017
