,hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Unnamed: 31,Status
1202,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1203,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1204,City Hotel,2,2017,August,35,31,0,1,1,0,0,SC,LBN,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,140.0,0,2,Check-Out,1/9/2017,,Not Cancel
1205,City Hotel,29,2017,August,35,30,0,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10.0,,0,Transient,95.0,0,0,Check-Out,1/9/2017,,Not Cancel
1206,City Hotel,29,2017,August,35,30,0,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10.0,,0,Transient,95.0,0,0,Check-Out,1/9/2017,,Not Cancel
1207,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1208,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1209,City Hotel,167,2017,August,35,30,0,2,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,0,2,Check-Out,1/9/2017,,Not Cancel
1210,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1211,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1212,City Hotel,6,2017,August,35,28,1,3,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,7.0,,0,Transient,190.0,0,1,Check-Out,1/9/2017,,Not Cancel
1213,City Hotel,83,2017,August,35,28,1,3,1,0,0,BB,USA,Direct,Direct,0,0,0,D,D,4,No Deposit,14.0,,0,Transient,147.68,0,0,Check-Out,1/9/2017,,Not Cancel
1214,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1215,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1216,City Hotel,167,2017,August,35,30,0,2,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,0,2,Check-Out,1/9/2017,,Not Cancel
1217,City Hotel,341,2017,August,35,27,2,3,2,1,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,22.0,,0,Transient,96.91,0,1,Check-Out,1/9/2017,,Not Cancel
1218,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1219,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1220,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1221,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1222,City Hotel,28,2017,August,35,30,0,2,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,210.0,0,0,Check-Out,1/9/2017,,Not Cancel
1223,City Hotel,189,2017,August,35,29,0,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,42.0,,0,Transient,80.1,0,1,Check-Out,1/9/2017,,Not Cancel
1224,City Hotel,189,2017,August,35,29,0,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,42.0,,0,Transient,80.1,0,1,Check-Out,1/9/2017,,Not Cancel
1225,City Hotel,216,2017,August,35,31,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,89.1,1,0,Check-Out,1/9/2017,,Not Cancel
1226,City Hotel,3,2017,August,35,31,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,1/9/2017,,Not Cancel
1227,City Hotel,173,2017,August,35,28,1,3,2,0,0,BB,BEL,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,135.0,0,2,Check-Out,1/9/2017,,Not Cancel
1228,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1229,City Hotel,205,2017,August,35,27,2,3,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,0,Check-Out,1/9/2017,,Not Cancel
1230,City Hotel,196,2017,August,35,27,2,3,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,151.2,0,2,Check-Out,1/9/2017,,Not Cancel
1231,City Hotel,211,2017,August,35,28,1,3,3,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,161.5,0,1,Check-Out,1/9/2017,,Not Cancel
1232,City Hotel,194,2017,August,35,27,2,3,2,0,0,SC,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,71.1,0,1,Check-Out,1/9/2017,,Cancel
1233,City Hotel,97,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1234,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1235,City Hotel,201,2017,August,35,28,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,0,Check-Out,1/9/2017,,Not Cancel
1236,City Hotel,140,2017,August,35,27,2,3,2,2,0,BB,AUT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,235.0,0,0,Check-Out,1/9/2017,,Not Cancel
1237,City Hotel,22,2017,August,35,29,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,485.0,0,Transient,75.0,0,4,Check-Out,1/9/2017,,Not Cancel
1238,City Hotel,131,2017,August,35,27,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient,89.1,0,0,Check-Out,1/9/2017,,Cancel
1239,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1240,City Hotel,140,2017,August,35,27,2,3,2,2,0,BB,AUT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,235.0,0,0,Check-Out,1/9/2017,,Not Cancel
1241,City Hotel,194,2017,August,35,27,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,1,Check-Out,1/9/2017,,Not Cancel
1242,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1243,City Hotel,9,2017,August,35,28,1,3,2,2,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,210.0,0,0,Check-Out,1/9/2017,,Not Cancel
1244,City Hotel,190,2017,August,34,23,2,7,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,80.1,0,1,Check-Out,1/9/2017,,Not Cancel
1245,City Hotel,279,2017,August,35,28,1,3,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Transient,89.1,0,2,Check-Out,1/9/2017,,Not Cancel
1246,City Hotel,190,2017,August,35,28,1,3,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,99.0,0,2,Check-Out,1/9/2017,,Not Cancel
1247,City Hotel,163,2017,August,35,30,0,2,2,0,0,BB,ZAF,Offline TA/TO,TA/TO,0,0,0,D,E,1,No Deposit,168.0,,0,Transient,89.1,0,0,Check-Out,1/9/2017,,Not Cancel
1248,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1249,City Hotel,292,2017,August,34,20,4,8,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,128.1,0,2,Check-Out,1/9/2017,,Cancel
1250,City Hotel,239,2017,August,35,27,2,3,2,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,96.25,0,0,Check-Out,1/9/2017,,Not Cancel
1251,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1252,City Hotel,115,2017,August,35,28,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,155.0,0,1,Check-Out,1/9/2017,,Not Cancel
1253,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1254,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1255,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1256,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1257,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,10,No Deposit,19.0,,0,Transient-Party,105.75,0,1,Check-Out,1/9/2017,,Not Cancel
1258,City Hotel,178,2017,August,35,29,0,3,1,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,9.0,,0,Transient,121.5,0,1,Check-Out,1/9/2017,,Not Cancel
1259,City Hotel,0,2017,August,35,29,0,3,2,1,0,BB,ROU,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Transient,135.0,0,2,Check-Out,1/9/2017,,Not Cancel
1260,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1261,City Hotel,22,2017,August,35,28,1,3,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,160.0,0,0,Check-Out,1/9/2017,,Not Cancel
1262,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,K,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1263,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,K,2,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1264,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1265,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1266,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,1/9/2017,,Not Cancel
1267,City Hotel,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,C,C,1,No Deposit,19.0,,0,Transient-Party,104.0,0,1,Check-Out,1/9/2017,,Not Cancel
1268,City Hotel,198,2017,August,35,28,1,4,2,0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,2,Check-Out,2/9/2017,,Not Cancel
1269,City Hotel,30,2017,August,35,30,0,3,3,0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,195.47,0,3,Check-Out,2/9/2017,,Not Cancel
1270,City Hotel,158,2017,August,35,31,0,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,83.0,,0,Transient,126.0,1,0,Check-Out,2/9/2017,,Not Cancel
1271,City Hotel,198,2017,August,35,29,0,4,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.2,0,0,Check-Out,2/9/2017,,Not Cancel
1272,City Hotel,115,2017,August,35,30,0,3,2,0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,100.0,0,2,Check-Out,2/9/2017,,Not Cancel
1273,City Hotel,141,2017,August,35,29,0,4,2,0,0,BB,JPN,Direct,Direct,0,0,0,A,A,4,No Deposit,14.0,,0,Transient,138.75,0,1,Check-Out,2/9/2017,,Not Cancel
1274,City Hotel,135,2017,August,35,27,2,4,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,157.17,0,1,Check-Out,2/9/2017,,Cancel
1275,City Hotel,177,2017,August,35,27,2,4,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,175.95,0,1,Check-Out,2/9/2017,,Cancel
1276,City Hotel,167,2017,August,35,27,2,4,2,1,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,177.75,0,0,Check-Out,2/9/2017,,Not Cancel
1277,City Hotel,44,2017,August,35,30,0,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,206.33,0,1,Check-Out,2/9/2017,,Not Cancel
1278,City Hotel,25,2017,August,35,30,0,3,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,9.0,,0,Transient,236.33,0,3,Check-Out,2/9/2017,,Not Cancel
1279,City Hotel,218,2017,August,34,26,2,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7.0,,0,Transient,111.92,0,4,Check-Out,2/9/2017,,Not Cancel
1280,City Hotel,218,2017,August,34,26,2,5,1,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,105.34,0,4,Check-Out,2/9/2017,,Not Cancel
1281,City Hotel,75,2017,August,34,23,2,8,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,394.0,,0,Transient,81.0,0,0,Check-Out,2/9/2017,,Cancel
1282,City Hotel,243,2017,August,35,30,0,3,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,189.0,0,3,Check-Out,2/9/2017,,Not Cancel
1283,City Hotel,243,2017,August,35,30,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,1,Check-Out,2/9/2017,,Not Cancel
1284,City Hotel,199,2017,August,35,29,0,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,126.0,0,0,Check-Out,3/9/2017,,Not Cancel
1285,City Hotel,303,2017,August,35,29,0,4,1,0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.38,0,2,Check-Out,2/9/2017,,Not Cancel
1286,City Hotel,332,2017,August,35,31,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,F,4,No Deposit,9.0,,0,Transient,170.8,0,2,Check-Out,2/9/2017,,Not Cancel
1287,City Hotel,169,2017,August,35,30,0,3,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,83.1,0,0,Check-Out,2/9/2017,,Not Cancel
1288,City Hotel,26,2017,August,35,29,0,4,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,207.25,0,0,Check-Out,2/9/2017,,Not Cancel
1289,City Hotel,43,2017,August,35,29,0,4,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,137.25,0,1,Check-Out,2/9/2017,,Cancel
1290,City Hotel,130,2017,August,35,28,1,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,188.0,0,0,Check-Out,2/9/2017,,Not Cancel
1291,City Hotel,217,2017,August,35,28,1,4,2,0,0,BB,CN,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,99.0,0,0,Check-Out,2/9/2017,,Not Cancel
1292,City Hotel,198,2017,August,35,31,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,0,Check-Out,2/9/2017,,Not Cancel
1293,City Hotel,4,2017,August,35,30,0,3,1,0,0,BB,JPN,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,,0,Transient,140.7,0,0,Check-Out,2/9/2017,,Not Cancel
1294,City Hotel,66,2017,August,35,30,0,3,1,0,0,BB,CN,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,141.9,0,0,Check-Out,2/9/2017,,Cancel
1295,City Hotel,197,2017,August,35,29,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0,Check-Out,2/9/2017,,Not Cancel
1296,City Hotel,116,2017,August,35,29,0,5,1,0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,92.0,0,1,Check-Out,3/9/2017,,Not Cancel
1297,City Hotel,138,2017,August,35,29,0,5,1,0,0,BB,JPN,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,117.9,0,0,Check-Out,3/9/2017,,Not Cancel
1298,City Hotel,199,2017,August,35,29,0,5,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,2,Check-Out,3/9/2017,,Not Cancel
1299,City Hotel,199,2017,August,35,29,0,5,1,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,2,Check-Out,3/9/2017,,Not Cancel
1300,City Hotel,145,2017,August,35,29,0,5,1,0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,84.51,0,1,Check-Out,3/9/2017,,Not Cancel
1301,City Hotel,4,2017,August,35,31,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,132.67,0,1,Check-Out,3/9/2017,,Not Cancel
1302,City Hotel,211,2017,August,35,31,0,3,3,0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,162.0,0,1,Check-Out,3/9/2017,,Not Cancel
1303,City Hotel,230,2017,August,35,31,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,28.0,,0,Transient,109.5,0,0,Check-Out,3/9/2017,,Not Cancel
1304,City Hotel,230,2017,August,35,31,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,28.0,,0,Transient,109.5,0,0,Check-Out,3/9/2017,,Not Cancel
1305,City Hotel,1,2017,August,35,31,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,28.0,,0,Transient,109.5,0,1,Check-Out,3/9/2017,,Not Cancel
1306,City Hotel,188,2017,August,35,30,0,4,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,,0,Transient,129.6,0,0,Check-Out,3/9/2017,,Not Cancel
1307,City Hotel,160,2017,August,35,29,0,5,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,153.9,0,0,Check-Out,3/9/2017,,Not Cancel
1308,City Hotel,45,2017,August,35,28,1,5,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,7.0,,0,Transient,194.13,0,1,Check-Out,3/9/2017,,Not Cancel
1309,City Hotel,140,2017,August,35,29,0,5,2,0,0,BB,JPN,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,156.0,0,1,Check-Out,3/9/2017,,Not Cancel
1310,City Hotel,181,2017,August,35,30,0,4,2,0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.25,0,2,Check-Out,3/9/2017,,Not Cancel
1311,City Hotel,142,2017,August,35,31,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,86.1,0,0,Check-Out,3/9/2017,,Not Cancel
1312,City Hotel,136,2017,August,35,29,0,5,1,0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,131.0,0,2,Check-Out,3/9/2017,,Not Cancel
1313,City Hotel,8,2017,August,35,31,0,3,2,0,0,BB,ITA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,119.4,0,0,Check-Out,3/9/2017,,Not Cancel
1314,City Hotel,147,2017,August,35,28,1,5,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,117.0,0,1,Check-Out,3/9/2017,,Not Cancel
1315,City Hotel,186,2017,August,35,31,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,2,Check-Out,3/9/2017,,Not Cancel
1316,City Hotel,186,2017,August,35,31,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,2,Check-Out,3/9/2017,,Not Cancel
1317,City Hotel,104,2017,August,35,31,0,3,1,0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,129.33,0,1,Check-Out,3/9/2017,,Cancel
1318,City Hotel,30,2017,August,35,31,0,3,2,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,151.67,1,0,Check-Out,3/9/2017,,Not Cancel
1319,City Hotel,177,2017,August,35,29,0,5,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.9,0,2,Check-Out,3/9/2017,,Not Cancel
1320,City Hotel,104,2017,August,35,31,0,3,1,0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,129.33,0,0,Check-Out,3/9/2017,,Not Cancel
1321,City Hotel,27,2017,August,35,31,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,152.67,0,1,Check-Out,3/9/2017,,Cancel
1322,City Hotel,231,2017,August,35,28,1,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,134.58,0,0,Check-Out,3/9/2017,,Not Cancel
1323,City Hotel,325,2017,August,35,30,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,129.18,0,4,Check-Out,3/9/2017,,Not Cancel
1324,City Hotel,63,2017,August,35,31,0,3,3,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,195.33,0,2,Check-Out,3/9/2017,,Not Cancel
1325,City Hotel,103,2017,August,35,29,0,5,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,153.6,0,0,Check-Out,3/9/2017,,Not Cancel
1326,City Hotel,107,2017,August,35,30,0,4,2,0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,146.4,0,0,Check-Out,3/9/2017,,Not Cancel
1327,City Hotel,137,2017,August,35,29,0,5,1,0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,96.8,0,1,Check-Out,3/9/2017,,Not Cancel
1328,City Hotel,110,2017,August,35,29,0,5,3,0,0,HB,ITA,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,,0,Transient,229.0,0,1,Check-Out,3/9/2017,,Not Cancel
1329,City Hotel,110,2017,August,35,29,0,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,,0,Transient,171.0,0,2,Check-Out,3/9/2017,,Not Cancel
1330,City Hotel,181,2017,August,35,29,0,5,1,0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.9,0,2,Check-Out,3/9/2017,,Not Cancel
